ID;Sinônimo
928;CURVA INSULINEMICA CLASSICA
928;DIABETES, CURVA INSULINEMICA CLASSICA
928;HIPOGLICEMIA, CURVA GLICEMICA C/INSULINA DE 3H
928;INSULINA, CURVA INSULINEMICA DE 3 HORAS
928;Curva Insulinêmica, de 3 horas
928;Curva insulinêmica (sem tempos especificados)
928;Curva insulinêmica (padrão)
928;TESTE DE TOLERÂNCIA À GLICOSE ORAL COM DOSAGEM DE GLICOSE E INSULINA, DE 3 HORAS
929;CURVA GLICEMICA C/DOSAGEM DE INSULINA (4 HORAS)
929;CURVA INSULINEMICA PROLONGADA DE 4 HORAS
929;DIABETES, CURVA INSULINEMICA PROLONGADA (4 HORAS)
929;HIPOGLICEMIA, CURVA GLICEMICA C/INSULINA DE 4H
929;INSULINA, CURVA INSULINEMICA DE 4 HORAS
929;Curva Insulinêmica, de 4 horas
929;TESTE DE TOLERÂNCIA À GLICOSE ORAL COM DOSAGEM DE GLICOSE E INSULINA, DE 4 HORAS
930;CURVA GLICEMICA C/DOSAGEM DE INSULINA (5 HORAS)
930;CURVA INSULINEMICA PROLONGADA DE 5 HORAS
930;DIABETES, CURVA INSULINEMICA PROLONGADA DE 5 HORAS
930;HIPOGLICEMIA, CURVA GLICEMICA C/INSULINA DE 5H
930;INSULINA, CURVA INSULINEMICA DE 5 HORAS
930;Curva Insulinêmica, de 5 horas
931;CURVA GLICEMICA PROLONGADA C/DOS INSULINA /6HORAS
931;CURVA INSULINEMICA PROLONGADA DE 6 HORAS
931;DIABETES, CURVA INSULINEMICA PROLONGADA DE 6 HORAS
931;HIPOGLICEMIA, CURVA INSULINEMICA PROLONGADA DE 6H
931;INSULINA, CURVA INSULINEMICA DE 6 HORAS
931;Curva Insulinêmica, de 6 horas
932;CURVA GLICEMICA ENDOVENOSA C/ DOSAGEM INSULINA
932;CURVA GLICEMICA ENDOVENOSA C/DOSAGEM DE INSULINA
932;DIABETES, GTT ENDOVENOSA C/DOSAGEM INSULINA
932;INSULINA, CURVA GLICEMICA ENDOVENOSA C/DOSAGEM DE
932;PANCREAS, CURVA GLICEMICA ENDOV C/INSULINA
932;RESERVA PANCREATICA, CURVA GLIC ENDOV C/INSULINA
932;TESTE DE TOLERÂNCIA À GLICOSE ENDOVENOSA COM DOSAGEM DE GLICOSE E INSULINA
939;Haloperidol, pesquisa e dosagem no sangue
939;Haldol®
939;Haldol Decanoato®
941;ANEMIAS, HAPTOGLOBINA
941;Haptoglobina
941;HEMOLISE, HAPTOGLOBINA
943;AGE DA HEPATITE B
943;AGHBE
943;Antígeno E da hepatite B
943;Hepatite B, Antígeno E
943;AG E DA HEPATITE B
943;AG HBE
943;HBE AG
944;ANTIGENO AUSTRALIA
944;ANTIGENO DE SUPERFICIE P/HEPATITE B
944;ANTIGENO S DA HEPATITE B
944;AUSTRALIA, ANTIGENO
944;B, HEPATITE, ANTIGENO AUSTRALIA
944;AGHBS
944;HEPATITE B, ANTIGENO AUSTRALIA (HBSAG)
944;Hepatite B, Antígeno de Superfície
944;AG AU
944;AG HBS
944;ANTIGENO DE SUPERFICIE DA HEPATITE B
944;ANTIGENO S
944;HBS AG
949;HOMOCISTEINA
949;HOMOCISTEINA TOTAL NO PLASMA
949;Homocisteína no plasma
951;Calcitonina
951;TIROCALCITONINA
951;TIROIDE, CARCINOMA MEDULAR, CALCITONINA
952;TESTE DE ESTIMULO PARA LIBERACAO DE CALCITONINA
952;TESTE INFUSAO CALCIO ESTIM DE SECRECAO CALCITONINA
952;Calcitonina, após estímulo com Cálcio
952;TESTE DE ESTÍMULO COM CÁLCIO PARA DOSAGEM DE CALCITONINA
952;TESTE DE ESTIMULO COM GLUCONATO DE CALCIO PARA DOSAGEM DE CALCITONINA
952;CALCITONINA, APOS ESTIMULO COM GLUCONATO DE CALCIO
956;ALFA COLESTEROL
956;COLESTEROL ALFA, HDL
956;HDL Colesterol
956;Colesterol, HDL
957;CORPOS DE INCLUSAO INTRAERITROCITARIA, PESQ DE
957;CORPUSCULO DE HEINZ, PESQUISA DE
957;HEINZ, PESQ DE CORPUSCULO DE
957;HEMOGLOBINOPATIAS, PESQ DE CORPUSCULOS DE HEINZ
957;PESQUISA DE CORPUSCULOS DE HEINZ
957;TALASSEMIAS, PESQ DE CORPUSCULOS DE HEINZ
957;Corpúsculos de Heinz
960;HEMORRAGIA DIGESTIVA, PESQUISA DE
960;PERDAS SANGUINEAS DIGESTIVAS, PESQUISA DE
960;PESQUISA DE HEMORRAGIA DIGESTIVA
960;PESQUISA DE HEMORRAGIA DIGESTIVA COM RADIOISOTOPO
960;PESQUISA DE SANGRAMENTO INTESTINAL
960;Cintilografia com hemácias marcadas, para hemorragia digestiva
962;CINTILOGRAFIA DE FIGADO E BACO
962;CINTILOGRAFIA HEPATICA
962;MAPEAMENTO DO FIGADO
962;MAPEAMENTO HEPATICO
962;MAPEAMENTO HEPATO-ESPLENICO
964;HERPES I/II IGG E IGM, SOROLOGIA
964;HERPES SIMPLEX VIRUS I/II, IGG E IGM
964;HERPES VIRUSI/II, SOROLOGIA, QUANTITATIVA
964;IGG/IGM P/ HERPES SIMPLEX VIRUS
964;HSV I E II, ANTICORPOS IGG E IGM
964;Herpes hominis, sorologia para
964;HERPES 1 E 2, IGG E IGM
964;HERPES SIMPLEX 1 E 2, IGG E IGM
964;SOROLOGIA PARA HERPES SIMPLES
964;SOROLOGIA HERPES SIMPLEX 1 E 2
964;SOROLOGIA HERPES HOMINIS
966;HEX-A
966;HEX-B
966;HEXAMINIDASE B
966;HEXOSAMINIDASE A E B
966;Hexosaminidase, A e Total
966;SANDHOFF, DOENCA DE, (TESTE BIOQUÍMICO)
966;TAY SACHS, DOENCA DE, (TESTE BIOQUÍMICO)
966;HEXOSAMINIDASE A E TOTAL
967;2,5 Hexanodiona, pesquisa e dosagem na urina
967;Hexanodiona, pesquisa e dosagem na urina
967;Cola de sapateiro, solvente de, pesquisa e dosagem na urina
971;A2, HEMOGLOBINA
971;HBA2
971;Hemoglobina A2
971;TALASSEMIA, HEMOGLOBINA A2
971;HGB A2
972;FETAL, HEMOGLOBINA
972;HBF
972;Hemoglobina Fetal
972;MIELOPROLIFERATIVAS, SINDROME, HEMOGLOBINA FETAL
972;TALASSEMIA, HEMOGLOBINA FETAL
973;DIABETES, CONTROLE TRATAMENTO
973;DIABETES, HEMOGLOBINA GLICOSILADA
973;GLICOSILADA, HEMOGLOBINA
973;HBA1 / HBA1C
973;HBA1C
973;HGB2
973;Hemoglobina glicada
973;Hemoglobina glicosilada
973;GLICOHEMOGLOBINA
973;glicemia média estimada
973;GLICEMIA MEDIA ESTIMADA, PARA REGIONAIS
974;HEMOGLOBINA LIVRE NA URINA
974;Hemoglobina na urina
974;HEMOGLOBINURIA
974;URINA, HEMOGLOBINA NA
975;HEMOGLOBINA - HOSPITAL
975;Hemoglobina, para Hospitais
976;ACROMEGALIA, GH
976;CRESCIMENTO, HORMONIO
976;GH
976;GIGANTISMO, GH
976;HIPOFISE, GH
976;SOMATOTROFINA
976;SOMATOTROPINA
976;GROWTH HORMONE
976;Hormônio somatotrófico
978;DNA, HIBRIDIZACAO IN SITU P/ HPV
978;HIBRIDIZACAO IN SITU P/ PAPILOMAVIRUS
978;HIBRIDIZACAO IN SITU P/HPV
978;HIBRIDIZACAO IN VITRO P/HPV
978;HIBRIDIZACAO IN-SITU- HPV
978;HIBRIDIZACAO MOLECULAR P/HPV
978;HIBRIDIZACAO PARA HPV
978;HPV, HIBRIDIZACAO IN SITU
978;HPV, TIPAGEM DE
978;Papilomavírus Humano, Hibridização ´in situ´
978;PESQUISA DE HPV POR HIBRIDIZACAO
978;HIBRIDIZAÇÃO EM ANATOMOPATOLOGICO
982;ENDOSCOPIA GINECOLOGICA
982;VIDEO HISTEROSCOPIA
984;HISTOPLASMOSE
984;HISTOPLASMOSE, SOROLOGIA
984;HISTOPLASMA CAPSULATUM, ANTICORPOS TOTAIS
984;HISTOPLASMA CAPSULATUM, SOROLOGIA
984;HISTOPLASMA, SOROLOGIA
986;ANTICORPOS ANTI-HISTONA
986;HISTONA, ANTICORPOS ANTI
986;LUPUS, ANTICORPOS ANTI HISTONA
986;Histona, Anticorpos
987;AIDS, HIV
987;HIV, ANTICORPOS ANTI
987;IMUNODEFICIENCIA HUMANA, VIRUS DA
987;PESQUISA DE ANTICORPOS ANTI-RETROVIRUS
987;RETROVIRUS, ANTI, SOROLOGIA PARA HIV
987;SIDA, HIV
987;VIRUS DA IMUNODEFICIENCIA HUMANA, HIV
987;Retrovírus, Anticorpos totais
987;HIV - ELISA
987;HTLV III
987;Sorologia para HIV 1 e 2
987;SOROLOGIA PARA SIDA
991;GENOTIPAGEM P/INIBIDORES DA PROTEASE
991;GENOTIPAGEM P/INIBIDORES DA TRANSCRIPTASE REVERSA
991;GENOTIPAGEM PARA HIV
991;HIV, GENOTIPAGEM
991;HIV, RESISTENCIA A DROGAS
991;HIV-1, DETECCAO DE MUTACOES DO VIRUS, RESISTENCIA
991;HIV-1, RESISTENCIA A DROGAS ANTIRETROVIRAIS
991;HIV-1, Resistência a Medicamentos Antiretrovirais
991;HIV-1, RESISTENCIA AO COQUETEL
991;MUTACOES DO HIV-1, RESISTENCIA A DROGAS
991;RESISTANCE TO HIV-1 ANTIRETROVIRAL DRUGS
991;RESISTENCIA DO HIV-1 A DROGAS ANTIRETROVIRAIS
993;ANTICORPOS ANTI RETROVIRUS, PESQUISA
993;HIV, ANTICORPOS ANTI, PESQUISA
994;HLA-B27, genotipagem por real-time PCR
994;HLA-B27, genotipagem por PCR
994;HLA-B27, genotipagem
994;HLA-B27, alelo
994;HLAB27, genotipagem por PCR em tempo real
994;HLAB27, genotipagem
997;ECG D
997;ECG DE 24HORAS, HOLTER
997;ELETROCARDIOGRAFIA AMBULATORIAL
997;ELETROCARDIOGRAFIA DINAMICA
997;ELETROCARDIOGRAMA DE 24 HORAS
997;HOLTER DE 24 HORAS
997;MONITORIZACAO ELETROCARDIOGRAFICA AMBULATORIAL
997;Eletrocardiografia dinâmica ambulatorial (holter)
997;Holter de 3 derivações
997;Eletrocardiograma dinâmico
1003;DOSAGEM DE PARATORMONIO (MOLECULA INTACTA)
1003;HIPERCALCEMIA, PARATORMONIO
1003;HIPERPARATIROIDISMO, PARATORMONIO
1003;HORMONIO PARATIREOIDANO
1003;HPT
1003;HPTH INTACTO
1003;PARATIROIDE FUNCAO
1003;PARATIROIDE HORMONIO
1003;PARATIROIDE, HORMONIO DA
1003;PARATORMONIO, DOSAGEM DE
1003;PTH INTACTO
1003;Paratormônio (Molécula intacta)
1003;PTH
1004;HPV, PESQUISA DE
1004;Genotipagem para HPV
1004;Genotipagem para papilomavírus
1004;Papilomavírus humano (HPV) por genotipagem
1004;Papilomavírus humano (HPV) por microarray
1004;HPV, pesquisa por genotipagem em material fresco ou bloco de parafina
1004;HPV, pesquisa por microarray em material fresco ou bloco de parafina
1004;HPV, método PapilloCheck®
1004;CAPTURA HÍBRIDA PARA HPV
1004;HPV, detecção de subtipos de alto risco
1004;HPV, pesquisa molecular
1004;HPV, pesquisa por PCR
1004;HPV, PCR em tempo real para
1004;PCR para HPV
1004;COBAS
1006;CRASE SANGUINEA, ESTUDO DA
1006;HEMATIMETRIA
1006;HEMATOLOGICO
1006;SCHILLING, HEMOGRAMA DE
1006;Hemograma
1006;Hemograma com diferencial
1006;HMG
1006;Hemograma com índices hematimétricos (VCM, HCM, CHCM, RDW)
1006;Linfócitos atípicos
1006;HEMOGRAMA COM PLAQUETAS
1007;CRASE SANGUINEA C/CONTAGEM BASTONETES, ESTUDO DA
1007;HEMATIMETRIA COM CONTAGEM DE BASTONETES
1007;HEMATOLOGICO COM CONTAGEM DE BASTONETES
1007;Hemograma, com Contagem de Bastonetes
1007;SCHILING C/CONTAGEM DE BASTONETES, HEMOGRAMA DE
1007;Hemograma com bastonete
1009;HEMATOCRITO - HOSPITAL
1009;Hematócrito, para Hospitais
1012;HTLV-1 E 2, SOROLOGIA PARA
1012;HTLV1 E HTLV2 POR ELISA, PESQ ANTICORPOS
1012;PARAPARESIA ESPÁSTICA TROPICAL
1012;PESQUISA DE ANTICORPOS ANTI-HTLV1-2 (ELISA)
1012;HTLV, anticorpos, IGG
1012;SOROLOGIA PARA HTLV1 E HTLV2
1012;SOROLOGIA PARA HTLV 1 E 2
1012;ANTICORPOS TOTAIS PARA HTLV 1 E 2
1013;HTLV1 E HTLV2 POR WESTERN BLOT, PESQ ANTICORPOS
1013;PESQUISA DE ANTICORPOS ANTI-HTLV1 E HTLV2
1014;HEMATOLOGICO - HOSPITAL
1014;HEMATOMETRIA - HOSPITAL
1014;HEMOGRAMA - HOSPITAL
1014;HEMOGRAMA PARA HOSPITAL
1014;Hemograma, para Hospitais
1016;ACIDO HOMOVANILICO, DOSAGEM NA URINA
1016;HOMOVANILICO, ACIDO NA URINA
1016;HOMOVANILLIC ACID, URINE
1016;Ácido Homovanílico na urina
1021;BACTERIAS ENVIADAS, IDENTIF BIOQ E/OU SOROL DE
1021;IDENT. BIOQ. E/OU SOROLOGICA DE BACTERIAS ENVIADAS
1021;IDENTIF BIOQ E/OU SOROL DE BACTERIAS ENVIADAS
1021;IDENTIFICACO DE BACTERIAS ENVIADAS
1021;MICRORGANISMOS, IDENTIFICACAO
1021;Bactérias, Identificações bioquímicas e/ou sorológicas
1022;FUNGOS ENVIADOS, IDENTIF BIOQ E/OU SOROLOGICA DE
1022;IDENT. MORFOLOGICA E BIOQUIMICA DE FUNGOS ENVIADOS
1022;IDENTIFICACAO DE LEVEDURAS OU FUNGOS ENVIADOS
1022;IDENTIFICACAO MORFOL E BIOQ DE FUNGOS ENVIADOS
1022;LEVEDURAS ENVIADAS, IDENTIF BIOQ E/OU SOROL DE
1022;Fungos, Identificações morfológicas e bioquímicas
1023;FEZES, IDENTIFICACAO DE VERMES
1023;IDENTIFICACAO DE MATERIAL ENVIADO, FEZES
1023;IDENTIFICACAO DE VERMES
1023;PARASITAS, IDENTIFICACAO DE VERMES
1023;PESQUISA E/OU IDENTIFICACAO DE MATERIAL FECAL
1023;VERMES, IDENTIFICACAO NAS FEZES OU ENVIADOS
1027;A, IMUNOGLOBULINA
1027;IGA NO SORO
1027;Imunoglobulina A no soro
1027;MIELOMA, IGA
1028;Imunoglobulina A no líquor
1028;IGA no líquor
1029;DOSAGEM DA IMUNOGLOBULINA A SECRETORA (IGAS)
1029;IgA na saliva
1029;IGA SECRETORA
1029;IgA na urina
1029;IGA SALIVAR
1033;ALERGIA, IGE
1033;E, IMUNOGLOBULINA
1033;ECZEMA, IGE
1033;Imunoglobulina E
1033;IGE TOTAL
1037;FATOR 2 DE CRESCIMENTO SÍMILE À INSULINA
1037;IGF-2
1038;CRESCIMENTO DEFICIT DE INSULIN LIKE GROWTH FACTOR
1038;GH, DEFICIT DE, INSULIN GROWTH FACTOR-I
1038;HIPERSOMATROPISMO, DOSAGEM DE SOMATOMEDINA C
1038;IGF-I SOMATOMEDINA C
1038;INSULIN LIKE FACTOR
1038;INSULIN LIKE GROWTH FACTOR-I
1038;SMC
1038;SOMATOMEDINA C
1038;IGF-1 SOMATOMEDINA C
1038;FATOR 1 DE CRESCIMENTO SIMILE A INSULINA
1038;FATOR DE CRESCIMENTO INSULINA SIMILE TIPO 1
1039;IGFBP-1
1039;PROT. LIG-1 DE IGF
1040;IGFBP-2
1040;PROT. LIG-2 DE IGF
1041;CRESCIMENTO, DEFICIENCIA DE GH, INSULIN LIKE
1041;IGFBP-3
1041;INSULIN-LIKE GROWTH FACTOR BINDING PROTEIN 3
1041;PROTEINA LIGADORA 3 DO IGF
1042;G, IMUNOGLOBULINA
1042;IMUNIDADE HUMORAL, DEFICIT DE, IGG
1042;Imunoglobulina G
1043;IGG1
1043;IMUNODEFICIENCIA HUMORAL, IGG1
1043;SUBCLASSE DE IGG1
1043;Imunoglobulina G, Subclasse 1
1044;IGG2
1044;IMUNODEFICIENCIA HUMORAL, IGG2
1044;SUBCLASSE DE IGG2
1044;Imunoglobulina G, Subclasse 2
1045;IGG3
1045;IMUNODEFICIENCIA HUMORAL, IGG3
1045;SUBCLASSE DE IGG3
1045;Imunoglobulina G, Subclasse 3
1046;IGG4
1046;IMUNODIFICIENCIA HUMORAL, IGG4
1046;SUBCLASSE DE IGG4
1046;Imunoglobulina G, Subclasse 4
1046;Subclasse de IgG para pancreatite auto-imune
1047;IGG NO LIQUOR
1047;Imunoglobulina G no líquor
1047;LIQUOR, IGG
1049;IGG SUBCLASSES
1049;IGG SUBLASSES
1049;SUBCLASSES DE IGG
1049;IGGSUB
1050;Imunoglobulina M
1050;M, IMUNOGLOBULINA
1051;CORDAO UMBILICAL, IGM
1051;IGM EM SANGUE DE CORDAO UMBILICAL
1051;SANGUE FETAL, IGM
1052;IGM NO LIQUOR
1052;IMUGLOBULINA M NO LIQUOR
1052;Imunoglobulina M no líquor
1052;LIQUOR, IGM
1053;ADENOVIRUS, IMUNOHISTOQUIMICO OU IMUNOPEROXIDASE
1053;Imuno-Histoquímico, para Adenovirus
1053;IMUNOHISTOQUIMICO PARA ADENOVIRUS
1053;IMUNOPEROXIDASE PARA ADENOVIRUS
1053;VIRUS, IMUNOHISTOQUIMICO P/ ADENOVIRUS
1056;CITOMEGALOVÍRUS, IMUNO-HISTOQUÍMICO/IMUNOPEROXIDASE
1056;CMV, IMUNOHISTOQUÍMICO/IMUNOPEROXIDASE
1056;IMUNO-HISTOQUÍMICO PARA CITOMEGALOVÍRUS
1056;IMUNOPEROXIDASE PARA CITOMEGALOVÍRUS
1061;HEPATITE HBC E HBS, IMUNOHISTOQUIMICO P/
1061;HEPATITE HBC E HBS, IMUNOPEROXIDASE P/
1061;Imuno-Histoquímico, p/Hepatite B Antígenos C e S
1061;IMUNOHISTOQUIMICO PARA HEPATITE HBC E HBS
1061;IMUNOPEROXIDASE PARA HEPATITE HBC E HBS
1062;HERPES, IMUNOHISTOQUIMICO/IMUNOPEROXIDASE
1062;IMUNOHISTOQUIMICO PARA HERPES
1062;IMUNOPEROXIDASE PARA HERPES
1062;VIRUS, IMUNOHISTOQUIMICO P/ HERPES
1065;Imuno-Histoquímico, para Leishmania
1065;IMUNOHISTOQUIMICO PARA LEISHMANIA
1065;IMUNOPEROXIDASE PARA LEISHMANIA
1065;LEISHMANIA, IMUNOHISTOQ OU IMUNOPEROXIDASE
1067;BAAR, IMUNOHISTOQUIMICO P/ MICOBACTERIA
1067;Imuno-Histoquímico, para Micobactérias
1067;IMUNOHISTOQUIMICO PARA MICOBACTERIA
1067;IMUNOPEROXIDASE PARA MICOBACTERIA
1067;MICOBACTERIA, IMUNOHISTOQ OU IMUNOPEROXIDASE
1067;TUBERCULOSE, IMUNOHISTOQUIMICO P/ MICOBACTERIA
1068;Imunoistoquímico, para Diagnóstico de Neoplasias
1068;IMUNOHISTOQ DAS CELULAS EM BIOPSIA PELE, TIPAGEM
1068;IMUNOHISTOQUIMICO P/DIAGNOSTICO DE NEOPLASIAS
1068;IMUNOPEROXIDASE P/DIAGNOSTICO DE NEOPLASIAS
1068;NEOPLASIAS, IMUNOHISTOQ OU IMUNOPEROXIDASE P/
1068;Imunoistoquímico de medula óssea
1068;ESTUDO IMUNOHISTOQUIMICO, VARIOS MATERIAS
1068;ESTUDO IMUNOISTOQUIMICO, VARIOS MATERIAS
1068;ANALISE IMUNOHISTOQUIMICA, VARIOS MATERIAS
1068;ANALISE IMUNOISTOQUIMICA, VARIOS MATERIAS
1068;EXAME IMUNOHISTOQUIMICO, VARIOS MATERIAS
1068;EXAME IMUNO-HISTOQUIMICO
1068;ANALISE IMUNO-HISTOQUIMICA
1068;EXAME IMUNO-FENOTIPICO
1068;ANALISE IMUNO-FENOTIPICA
1071;Imuno-Histoquímico, para Toxoplasma gondii
1071;IMUNOHISTOQUIMICO PARA TOXOPLASMA
1071;IMUNOPEROXIDASE PARA TOXOPLASMA
1071;TOXOPLASMA, IMUNOHISTOQ OU IMUNOPEROXIDASE
1079;CELULAR E HUMORAL, AVALIACAO IMUNOLOGICA
1079;HUMORAL E CELULAR, AVALIACAO IMUNOLOGICA
1079;IMUNIDADE CELULAR E HUMORAL
1079;IMHUMCEL
1080;Imipramina, pesquisa e dosagem no sangue
1080;Desipramina, pesquisa e dosagem no sangue
1080;Depramina Haldol®
1080;Tofranil®
1080;Tofranil Pamoato®
1081;AUTOIMUNE, DOENCAS, IMUNOCOMPLEXOS
1081;COMPLEXOS IMUNES
1081;IMUNO COMPLEXOS
1081;IMUNOCOMPLEXOS
1084;ELETROFORESE DE IMUNOGLOBULINAS
1084;GAMAPATIAS MONOCLONAIS, IMUNOELETROFORESE
1084;Imunoeletroforese de proteínas
1084;LINFOPROLIFERATIVAS, DOENCAS, IMUNOELETROFORESE
1084;MIELOMA, IMUNOELETROFORESE
1084;WALDENSTRON,MACROGLOBULINEMIA, IMUNOELETROFORESE
1084;Bandas Oligoclonais no sangue
1084;Imunofixacao de proteinas sericas
1084;Pesquisa cadeias leves no soro
1084;Pesquisa de paraproteínas no sangue
1084;ELETROFORESE COM IMUNOFIXAÇÃO DAS IMUNOGLOBULINAS IGA, IGG, IGM, KAPPA E LAMBDA
1085;Imunoeletroforese, para Laboratórios Associados
1085;Imunoeletroforese, para LASI
1087;IMUNOGLOBULINAS NO LIQUOR
1087;LIQUOR, IMUNOGLOBULINAS NO
1087;IMUGLCR
1087;Imunoeletroforese no liquor
1088;IMUNOGLOBULINAS, DOSAGEM QUANTITATIVA
1088;IMUNOGLOBULINAS HUMORAIS
1088;IMUNOGLOBULINAS, TITULACAO DE
1088;QUANTIFICACAO DAS IMUNOGLOBULINAS
1088;IMUGLOB
1088;Gamaglobulinas
1089;IMUNIDADE CELULAR COMPLETA IN VIVO E IN VITRO
1089;IMUNIDADE CELULAR IN VIVO E IN VITRO COMPLETA
1089;IMVVVT
1093;ANGIONEURÓTICO HEREDITÁRIO,EDEMA, INIB C1 ESTERASE
1093;C1 ESTERASE
1093;C1 ESTERASE - CONCENTRACAO E ATIVIDADE FUNCIONAL
1093;C1 ESTERASE, ESTUDO FUNCIONAL DO
1093;C1 INATIVADOR
1093;C1 QUANTITATIVO E FUNCIONAL(qualitativo), INIBIDOR DE
1093;C1Q, INIBIDOR DE
1093;C1S INIBIDOR DA ESTERASE
1093;EDEMA ANGIONEUROTICO HEREDITARIO, INIB C1 ESTERASE
1093;FUNCAO DO INIBIDOR C1, TESTE DE
1093;INIBIDOR DE C1 ESTERASE, QUANTITATIVO E QUALITATIVO
1094;INIBIDORES DA COAGULACAO, SCREENING
1094;INIBIDORES DA COAGULACAO, TESTE DE
1094;INIBIDORES DA COAGULACAO, TRIAGEM DE
1094;INIBIDORES INESPECIFICO E ESPECIFICO DA COAGULACAO
1094;TRIAGEM DE INIBIDORES DA COAGULACAO NO PLASMA
1094;TRIAGEM DE INIBIDORES DA COAGULACAO, PLASMA
1094;Coagulação, Inibidores, triagem,
1096;HIPOGLICEMIA, INSULINA
1096;Insulina
1096;INSULINOMA, INSULINA
1096;PANCREAS, INSULINA
1096;Insulina basal
1097;INSULINA LIVRE
1098;INSULINA COMBINADA COM GLICOSE NO PLASMA
1098;Insulina, Combinada com Glicose
1100;Iodo, pesquisa e dosagem na urina
1100;IODURIA e IODO EM AMOSTRA ISOLADA
1179;IMUNIDADE HUMORAL, ISOAGLUTININA
1179;Isoaglutininas
1179;ISOHEMAGLUTININAS
1179;ISOHEMAGLUTININAS ANTI-A E ANTI-B
1180;ALFA AMILASE PANCREATICA
1180;AMILASE PANCREATICA E SALIVAR
1180;AMILASE, FRACOES
1180;CAXUMBA, ISOENZIMAS DA AMILASE
1180;ELETROFORESE DE AMILASE
1180;FRACAO DE AMILASE
1180;ISOENZIMAS DA AMILASE
1180;OVARIO,TUMORES, ISOENZIMAS DA AMILASE
1180;PANCREAS, ISOENZIMAS DA AMILASE
1180;PANCREATITES, ISOENZIMAS DA AMILASE
1180;Amilase, Isoenzimas
1181;Isoenzimas da Lactato Desidrogenase, soro
1181;Pesquisa de Macro-DHL, soro
1182;ELETROFORESE DA FOSFATASE ALCALINA
1182;FIGADO, METASTASE HEPATICA, ISOENZIMAS F.ALCALINA
1182;FOSFATASE ALCALINA FRACIONADA
1182;Fosfatase Alcalina, Isoenzimas
1182;FRACIONAMENTO DE FOSFATASE ALCALINA
1182;ISOENZIMAS DA FOSFATASE ALCALINA
1182;OSSO, METASTASE, ISOENZIMAS DA FOSFATASE ALCALINA
1182;Fosfatase alcalina total + frações
1184;CITOMEGALOVÍRUS, CULTURA PARA
1184;CITOMEGALOVÍRUS, PESQUISA  POR SHELL VIAL
1184;ISOLAMENTO DE CITOMEGALOVÍRUS
1184;SHELL VIAL PARA ISOLAMENTO DE VÍRUS
1184;CMV, ISOLAMENTO
1188;HERPES VIRUS, ISOLAMENTO
1188;ISOLAMENTO VIRUS HERPES SIMPLEX/ADENOVÍRUS
1189;AIDS, PESQ DE ISOSPORA BELLI
1189;COCCIDIA, PESQ DE ISOSPORA BELLI NAS FEZES
1189;FEZES, PESQ DE ISOSPORA BELLI
1189;ISOSPORA BELLI NAS FEZES, PESQ DE
1189;PESQUISA ESPECIAL DE ISOSPORA NAS FEZES
1194;CALEMIA
1194;KALEMIA
1194;Potássio no soro
1194;K no soro
1198;CALIURESE
1198;K NA URINA
1198;Potássio na urina
1199;Calemia - plasma
1199;K no plasma
1199;Potássio no plasma
1203;BLOCOS OU MATERIAL EMBLOCADO/PARAFINA, PEDIDO DE
1203;LAMINAS, PEDIDO DE
1203;PEDIDO DE LAMINAS NO AP, EXAMES DIVERSOS
1203;PEDIDOS DE LAMINAS (EXAMES DIVERSOS - AP)
1204;Lamotrigina, pesquisa e dosagem no sangue
1204;Lamictal®, pesquisa e dosagem no sangue
1204;Lamictal®
1204;Lamitor®
1204;Neurium®
1206;Laringoscopia com biopsia
1206;Laringoscopia com sedação
1206;Videolaringoscopia com biopsia
1208;ARTRITE REUMATOIDE  LATEX
1208;Fator Reumatóide, Anticorpos
1208;FR  FATOR REUMATOIDE
1208;REUMATOIDE  FATOR
1208;Fator Reumatóide
1208;Prova do latex
1210;CEFALORRAQUIANO, LIQUIDO, EXAME DE
1210;EXAME DE LIQUIDO CEFALORRAQUIANO
1210;LIQUOR, EXAME DE
1210;MENINGITES, LIQUOR
1210;Líquido Cefalorraquiano, Exame
1210;Exame quimiocitologico no liquor
1210;Liquor com manometria ou raquimanometria ou pressão liquórica
1210;Exame do liquor com prova de permeabilidade do canal
1210;Exame do liquor com prova de trânsito
1210;PUNCAO DE LIQUOR
1210;PUNCAO DE LIQUIDO CEFALORRAQUIANO
1211;COLESTEROL TOTAL E FRACOES COM TRIGLICERIDES
1211;ESTUDO LIPIDICO
1211;LDL-COLESTEROL
1211;LIPIDICO, PERFIL/ESTUDO
1211;Colesterol, total e frações
1211;Lipidograma
1211;CTF (Colesterol total e frações)
1211;Lipidograma completo
1211;PERFIL LIPIDICO.
1214;IMUNOFLUORESCENCIA DIRETA P/DOENCA DE PONTIAC
1214;IMUNOFLUORESCENCIA DIRETA P/DOENCA LEGIONARIOS
1214;IMUNOFLUORESCENCIA DIRETA PARA LEGIONELA
1214;LEGIONELA, PESQUISA DE
1214;PESQUISA DE LEGIONELA
1214;Legionella pneumophila, Imunofluorescência direta
1216;CALAZAR, IMUNOFLORESCENCIA
1216;CALAZAR, SOROLOGIA PARA
1216;LEISHMANIOSE
1216;LEISHMANIOSE, SOROLOGIA PARA
1216;ULCERA DE BAURU
1216;Leishmania, Anticorpo IgG
1217;CALAZAR, PESQUISA DE LEISHMANIA
1217;LEISHMANIA, PESQUISA DE
1217;LEISHMANIOSE, PESQUISA DE LEISHMANIA
1217;PESQUISA DE LEISHMANIA
